Dividend  Divisor Quotient Remainder
92899B4D 61E89DD5 00000001 30A0FD78
5466B42C 78025574 00000000 5466B42C
9FF800B2 AFE96297 00000000 9FF800B2
4ADAA6D3 77DB2D33 00000000 4ADAA6D3
8CA49165 042D9921 00000021 02C3D424
F8C660C0 CE187A7A 00000001 2AADE646
26385142 4B1D155D 00000000 26385142
6F4E04BE 69BCDB23 00000001 0591299B
EAC0A497 DD0E871E 00000001 0DB21D79
040C74B1 71335586 00000000 040C74B1
E4B0834C 61BCA1FF 00000002 21373F4E
4608517E 7291B3C8 00000000 4608517E
5B2123CC D3D41C30 00000000 5B2123CC
19D3BDED 5370F047 00000000 19D3BDED
553673C6 0A2618CE 00000008 0405AD56
7E8FA848 2AFF586E 00000002 2890F76C
5529445D 27AE44A3 00000002 05CCBB17
F094EC17 4FE2705B 00000003 00ED9B06
457FB86F 2D43D6C6 00000001 183BE1A9
729678B6 77F4E00C 00000000 729678B6
057425E5 547C5728 00000000 057425E5
351F7FBF 403D9495 00000000 351F7FBF
11236D6E 4FFB2458 00000000 11236D6E
DF5538B7 D0A2AA83 00000001 0EB28E34
E2F71B6A 1C6FAB51 00000007 1BE96C33
604229BE 20468C06 00000002 1FB511B2
088FC7F2 EB21E94B 00000000 088FC7F2
7221C336 30D9E85C 00000002 106DF27E
84B95574 D4EC79FB 00000000 84B95574
9FEFD56A DB50E8CA 00000000 9FEFD56A
7533024C 13AEB849 00000005 12C968DF
78177D53 22CC1F8F 00000003 0FB31EA6
EB239B71 0D6D4F75 00000011 06E154AC
1B5B6BBE CB1C8AF5 00000000 1B5B6BBE
B9617E90 0071A02A 000001A1 004B9A26
A9DDCB62 66DF0F4F 00000001 42FEBC13
E26296F2 421075EA 00000003 1C313534
ABE57BE2 6E51408B 00000001 3D943B57
EED855EC A5DC30EE 00000001 48FC24FE
F13041C5 BCF00CA1 00000001 34403524
A9C18FFE 75C5D5E1 00000001 33FBBA1D
D0AE057C 0EB2DD5E 0000000E 02E5EA58
BB696FB4 9AA6C41C 00000001 20C2AB98
0A03CE13 EEF7A7D8 00000000 0A03CE13
32E1F0EE 43E3DE4F 00000000 32E1F0EE
775DD758 7BD65C06 00000000 775DD758
BE5877E8 1972F6BB 00000007 0C33B8CB
961610E8 5C86C19A 00000001 398F4F4E
8164A23C 67233F3B 00000001 1A416301
188E29FC E48270E9 00000000 188E29FC
493E7A5F 407CA768 00000001 08C1D2F7
E7A22F6E 68881772 00000002 1692008A
8819FC2A 83BF6A91 00000001 045A9199
5D463DC2 D9F587F0 00000000 5D463DC2
5E915EDD 84BB0040 00000000 5E915EDD
A7A368FD 4B8D15EA 00000002 10893D29
2C91ADE2 1E9F581B 00000001 0DF255C7
F5689EC3 2C03702A 00000005 19576DF1
BAFABBAF 64FC5B0F 00000001 55FE60A0
6F6BE7F3 24D45853 00000003 00EEDEFA
39A74ABE 21CC3F85 00000001 17DB0B39
787AB2E1 7DA2E8E3 00000000 787AB2E1
F523F2F1 27C7201A 00000006 06793255
33BC748C 66A3C8B8 00000000 33BC748C
61A1D7F2 A088BFCC 00000000 61A1D7F2
6560804A F6227F72 00000000 6560804A
B47E6BE1 92B084B9 00000001 21CDE728
7CFA9AE1 7FE83D20 00000000 7CFA9AE1
C2A3223D 0A4462A1 00000012 09D432EB
7F955F22 1C145EF0 00000004 0F43E362
E930B20B B12EBA61 00000001 3801F7AA
C99398DD 2A91D04F 00000004 1F4C57A1
4B0A8169 3BF5E9F7 00000001 0F149772
6F09ABCE C5098722 00000000 6F09ABCE
B4F2571F 8045E1C5 00000001 34AC755A
A2E3B4C1 B53257D8 00000000 A2E3B4C1
BCE44A62 77CCBC16 00000001 45178E4C
CD337687 362FA086 00000003 2AA494F5
3823C370 67C1E7D2 00000000 3823C370
23256BB5 0B552E7D 00000003 0125E03E
82745772 0444D04F 0000001E 0263EE30
60E6EAE8 64CC2272 00000000 60E6EAE8
84CD3A54 0D1EB40E 0000000A 019A31C8
FD52B68E 37E9F4A7 00000004 1DAAE3F2
BF2074B9 39233892 00000003 13B6CB03
20C6551B 98D2144B 00000000 20C6551B
7D2A77B0 7461D163 00000001 08C8A64D
937F3E10 27FDA881 00000003 1B86448D
65BC8A2E FCB6CCE2 00000000 65BC8A2E
F70A7887 532200EA 00000002 50C676B3
2A93A704 CB698103 00000000 2A93A704
7A4650D9 1D70A5A7 00000004 0483BA3D
101BC50E C6E055EF 00000000 101BC50E
30D6052D 1D1AEBB7 00000001 13BB1976
FE3B4B0F 027CA2E9 00000066 00926239
53F819C5 BB79FD06 00000000 53F819C5
9A13A210 5916EE2A 00000001 40FCB3E6
29F24AF3 175090A4 00000001 12A1BA4F
D0F950F2 5A2584E8 00000002 1CAE4722
48AB51C2 CE71ADAB 00000000 48AB51C2
96E6BE56 003A38C2 00000297 001DBFE8
90BE3C10 CFAA4721 00000000 90BE3C10
BAE99C80 C68CF187 00000000 BAE99C80
0BA11473 8BFBF533 00000000 0BA11473
DF956FA5 F1CE4E52 00000000 DF956FA5
9AA6B38E E3951D85 00000000 9AA6B38E
F40E768E 0C71522B 00000013 07A55D5D
866389D9 8CAEC67E 00000000 866389D9
C95C8449 8F156C35 00000001 3A471814
01F4C73F 1BC58E47 00000000 01F4C73F
25233BC1 9F43CB42 00000000 25233BC1
7E54316D 53516DC1 00000001 2B02C3AC
346351B7 244FEDB8 00000001 101363FF
B36C596F 040F83AA 0000002C 00C1B837
919B20BA 40D282CE 00000002 0FF61B1E
C9B1D344 3198575C 00000004 035075D4
6FB6C3A6 22B9D3A4 00000003 078948BA
C4A1C311 1B64636E 00000007 04E30B0F
D00C87A8 902FC471 00000001 3FDCC337
5D246D47 CBC0992B 00000000 5D246D47
7EE187FC 51444E09 00000001 2D9D39F3
11785316 9DC60EA4 00000000 11785316
5B0C6A72 014F8E60 00000045 009B0A92
1851B50B 0E1A9A63 00000001 0A371AA8
8EE2B904 CCE686B5 00000000 8EE2B904
0B44B082 E64D7C31 00000000 0B44B082
0F31D259 461C61F9 00000000 0F31D259
59BC3D39 EE317A4F 00000000 59BC3D39
219E0938 DA28C02F 00000000 219E0938
E1354FAC 912F831F 00000001 5005CC8D
13D908E6 A79322CB 00000000 13D908E6
46FF55C6 9F3521C6 00000000 46FF55C6
2BE6B621 A2D16F34 00000000 2BE6B621
3F7099DD F4A19DCD 00000000 3F7099DD
1F7D6E6E 2298D054 00000000 1F7D6E6E
AE2C5E0C 27A9120C 00000004 0F8815DC
C30DF28F 10668259 0000000B 0EA658BC
4C88D1D8 DA02DA95 00000000 4C88D1D8
D7F06F22 1F59469D 00000006 1BD8C774
2543BAE1 F625FF94 00000000 2543BAE1
5D9A4F1F F12309D5 00000000 5D9A4F1F
201BD167 2CC3226C 00000000 201BD167
81C0C1E8 BC7FF426 00000000 81C0C1E8
5E1A89E3 EE5162A5 00000000 5E1A89E3
C07687D6 0B576B60 00000010 0AFFD1D6
C577AAD5 6A1DE23B 00000001 5B59C89A
DFDC4D58 CB696C08 00000001 1472E150
94432AAC 73712F7C 00000001 20D1FB30
2767BDAC 770A3E0E 00000000 2767BDAC
6A3D4562 D3D015C3 00000000 6A3D4562
6EE79E68 53AB0F4F 00000001 1B3C8F19
E121358A 37482A2A 00000004 04008CE2
BE613413 4D8607A2 00000002 235524CF
7F1A2B9A 8763CC51 00000000 7F1A2B9A
8C9223B6 A827BD68 00000000 8C9223B6
AA31A839 8C2FEA11 00000001 1E01BE28
153D6852 F142FFF0 00000000 153D6852
845ECF77 D52C75ED 00000000 845ECF77
481B8B16 88F8BB0D 00000000 481B8B16
6A0722F5 36872F41 00000001 337FF3B4
7C3E595A 586C2B6A 00000001 23D22DF0
65A8C277 4E44B91A 00000001 1764095D
30FBE5B0 BBD05CB3 00000000 30FBE5B0
54437EF7 06D1C795 0000000C 026E23FB
E0227314 A9B7B225 00000001 366AC0EF
34825004 9AB1E48F 00000000 34825004
24A4E4B8 F1EB8494 00000000 24A4E4B8
DC67202F 6F9D81EA 00000001 6CC99E45
68569F47 2181FED9 00000003 03D0A2BC
BA117E00 28BD79E1 00000004 171B967C
DF91F49D DD7DB92E 00000001 02143B6F
473F9560 ED21FB5E 00000000 473F9560
B2190668 38EA479D 00000003 075A2F91
10E6F96F 0A0F91DE 00000001 06D76791
F9D12457 F246A328 00000001 078A812F
44719EF9 F18F89D9 00000000 44719EF9
5E62FD98 58C32AB1 00000001 059FD2E7
B564B305 013AC82E 00000093 00A3C09B
A5A87AB6 2D2B8A29 00000003 1E25DC3B
9D4216A4 A20A3A38 00000000 9D4216A4
021041FD A432FD81 00000000 021041FD
524299BD 379894AD 00000001 1AAA0510
230E44F0 0F6A2529 00000002 0439FA9E
98389F12 52112128 00000001 46277DEA
36668A66 668D0B1D 00000000 36668A66
61533F7B 8572B191 00000000 61533F7B
BACFFF02 4C6E4F9A 00000002 21F35FCE
2AF1F07A ADE8F313 00000000 2AF1F07A
E2A4B8CD 279F6F2B 00000005 1C878CF6
2743ADD3 044FBF10 00000009 0075F643
E2840EB7 08A748DD 0000001A 0186A845
6BA8A51A 33940FE9 00000002 04808548
8DBFE7A9 9BEA606B 00000000 8DBFE7A9
08429920 C846DBDD 00000000 08429920
48D55ACF 490287B9 00000000 48D55ACF
AF328B8D 111CF512 0000000A 0410F8D9
1331B953 C4BE5DE7 00000000 1331B953
9F747D46 6F4DA06E 00000001 3026DCD8
AB92A311 BA24C9BF 00000000 AB92A311
C41039B8 8C061436 00000001 380A2582
010D9157 9CD19335 00000000 010D9157
AF4ACF58 9733565B 00000001 181778FD
5D24ACC5 15B6E6DC 00000004 06491155
07A5256D A73028F1 00000000 07A5256D
92A71527 BAD9BCC8 00000000 92A71527
B0D58D8E CC86AC86 00000000 B0D58D8E
AFA0F670 275F6A7C 00000004 12234C80
2E5822C5 E991EAB2 00000000 2E5822C5
DB3330A7 41A6EFE1 00000003 163E6104
856917C2 33A5BFFC 00000002 1E1D97CA
880C3449 CFE2E490 00000000 880C3449
2524027A D057AA8A 00000000 2524027A
CBAB4B9F 11242945 0000000B 0F1D85A8
190D7222 873E54B0 00000000 190D7222
62B5C4FF 1BF0A69A 00000003 0EE3D131
AF060380 B33ED1AA 00000000 AF060380
07919E8B 4FAF3B25 00000000 07919E8B
45FB2857 37AF1F77 00000001 0E4C08E0
F26EB0D9 A9193ED7 00000001 49557202
67531341 AD26EA1F 00000000 67531341
7877F000 86ADB4B6 00000000 7877F000
E9374C62 F4B174A5 00000000 E9374C62
8D80A7CB 5A339129 00000001 334D16A2
74C0D1E8 EAD4160B 00000000 74C0D1E8
1EA8A8D8 48163061 00000000 1EA8A8D8
5499A736 247A3C82 00000002 0BA52E32
BB791E85 F4AC5581 00000000 BB791E85
103ABE22 B9ADB5FD 00000000 103ABE22
AE8B7500 A3D9CD49 00000001 0AB1A7B7
BE904720 03FECAC0 0000002F 02C90DE0
45B59CF9 D259237D 00000000 45B59CF9
A8CF9890 FDD0419E 00000000 A8CF9890
7DCCCC72 461F3FC2 00000001 37AD8CB0
920FC499 84BA1EA1 00000001 0D55A5F8
26CFD460 A7516F5C 00000000 26CFD460
04B26F2C ABCAEE94 00000000 04B26F2C
0DEAA764 2FA68E9C 00000000 0DEAA764
D814E361 7F890290 00000001 588BE0D1
A32A1846 428CB6CA 00000002 1E10AAB2
B3571814 BA06F7DD 00000000 B3571814
65F05FF0 08B4267C 0000000B 0632B89C
00DC5ED8 DF13DEBD 00000000 00DC5ED8
865E43AF ED1BBF76 00000000 865E43AF
B099A0C9 DEDC69C4 00000000 B099A0C9
FDAB26AF 18D8AC56 0000000A 05346B53
601DF7A8 937CD03D 00000000 601DF7A8
DB8F5635 25A0E557 00000005 1F6ADB82
EDC4BC88 C0B0DCF2 00000001 2D13DF96
4415C9C2 B702DA89 00000000 4415C9C2
4DC34B60 70FF4CB6 00000000 4DC34B60
3C47D2EE B37FB8AE 00000000 3C47D2EE
226F0028 4749AC4F 00000000 226F0028
7641EF44 FBF24367 00000000 7641EF44
2507D998 5003B0D2 00000000 2507D998
1CA78B31 B78A224C 00000000 1CA78B31
0EAADA81 732F4B0D 00000000 0EAADA81
FE92FA65 917F923B 00000001 6D13682A
4153BC7E 60A84DC4 00000000 4153BC7E
73A391A3 6F5B0F14 00000001 0448828F
52F22718 56C72133 00000000 52F22718
D3B3F49A 606BC15B 00000002 12DC71E4
D985262F 3BAAB4F6 00000003 2685074D
574EB318 06128AF9 0000000E 024B197A
B116B4FE 64DD024F 00000001 4C39B2AF
8157DE40 A1B8E93C 00000000 8157DE40
3E55B091 299A47B4 00000001 14BB68DD
4ED4AE50 BB419B5A 00000000 4ED4AE50
9B016065 4C99CBE1 00000002 01CDC8A3
41788B20 9B6DE92E 00000000 41788B20
671784B4 B7A87131 00000000 671784B4
08C7953B F7D412E0 00000000 08C7953B
85D152DB A4B5BF90 00000000 85D152DB
E6099B5C E546BDCE 00000001 00C2DD8E
103759D5 B7EF67A8 00000000 103759D5
EBDD53E3 D063B6AD 00000001 1B799D36
FEF62E78 6F2E071A 00000002 209A2044
88CA32D4 B559E918 00000000 88CA32D4
803D45CF F362C775 00000000 803D45CF
59009A22 D6748B40 00000000 59009A22
B84FEFEC 70309CBE 00000001 481F532E
34B8FDB9 E05FF56C 00000000 34B8FDB9
BD033D86 3CF1F933 00000003 062D51ED
93210672 A4DF4D35 00000000 93210672
702962CD C2D3F39F 00000000 702962CD
5DCE0D5E C4FCACA6 00000000 5DCE0D5E
64A2A5B1 06C67416 0000000E 05C84C7D
81886168 F3C8B897 00000000 81886168
4C28CB8E 089668B3 00000008 077585F6
C3A57231 5E6E8AA3 00000002 06C85CEB
1EAA8553 F200AEEE 00000000 1EAA8553
16AF689B AF1C2AFF 00000000 16AF689B
5463FF6D FF8B1E1C 00000000 5463FF6D
E5087EC8 E790CA06 00000000 E5087EC8
AF77DC4C 02D0CD54 0000003E 00E621F4
C87D2FE1 13E0B67F 0000000A 01B60EEB
10BB6110 48A1FBBB 00000000 10BB6110
1575E2C9 822FF789 00000000 1575E2C9
E1DA77EC E4ECBDF6 00000000 E1DA77EC
A46CFA9B 9942B8E3 00000001 0B2A41B8
B8D9D995 E4FE63B7 00000000 B8D9D995
F6C80BB5 36996597 00000004 1C627559
1F29041E 7BD9F9A1 00000000 1F29041E
DEA0B054 9EE6FACF 00000001 3FB9B585
5A9429FC 540A43DE 00000001 0689E61E
02241758 8C0E6BE2 00000000 02241758
71FF8E3D A3B66982 00000000 71FF8E3D
89026131 96AC454A 00000000 89026131
F00B5E97 96C4BD46 00000001 5946A151
24D50C05 543A7F6C 00000000 24D50C05
6FE1BC0B 313679B3 00000002 0D74C8A5
F0BBC317 0E89F761 00000010 081C4D07
612929B3 82B3EA92 00000000 612929B3
33B2819C 9C4CB9CE 00000000 33B2819C
2B489653 27DC9BB1 00000001 036BFAA2
F62A9149 65EB105D 00000002 2A54708F
A081D403 4F38C5BD 00000002 02104889
B6AB1481 9F887EAB 00000001 172295D6
7A0AD50C 6A28E920 00000001 0FE1EBEC
A8ABB168 63C25DB9 00000001 44E953AF
310F3B38 BB7FDEE4 00000000 310F3B38
8408B76F 33011F64 00000002 1E0678A7
6DF8FC93 53121555 00000001 1AE6E73E
C881011C E915FDDC 00000000 C881011C
C38630EE D917383B 00000000 C38630EE
BE96C014 F3836400 00000000 BE96C014
BB42A252 3778A6F5 00000003 14D8AD73
7512BF6D 06EF1E10 00000010 0620DE6D
7E215DE4 601F5F66 00000001 1E01FE7E
D8945A5B AABEEC51 00000001 2DD56E0A
67A7D70C BDEA91F0 00000000 67A7D70C
0B746C68 61695256 00000000 0B746C68
677A552A 540E1BF0 00000001 136C393A
813921E6 C6DBB5B9 00000000 813921E6
00502243 E58138B4 00000000 00502243
C34C7F28 20CD8789 00000005 1F48D97B
EBCA633C 0849F0FB 0000001C 03B407C8
6B0E2253 59960D08 00000001 1178154B
4DFFEAB6 6846094F 00000000 4DFFEAB6
EE1AE682 7918424E 00000001 7502A434
1EFB820B C7889722 00000000 1EFB820B
16EEDB19 051BD276 00000004 027F9141
0A7E5F5C 62FF8CEF 00000000 0A7E5F5C
D9FC010D E3DD9E93 00000000 D9FC010D
BEA4F322 C48371BC 00000000 BEA4F322
C6F3CA36 CDAE7CBD 00000000 C6F3CA36
3E97F031 1E747CB4 00000002 01AEF6C9
733B40C4 10E0FC10 00000006 0DF55864
A9F75A2A 7DA04337 00000001 2C5716F3
75B9BDA6 F7ABF8AD 00000000 75B9BDA6
13269587 86F07E2D 00000000 13269587
744AF884 DC5A7B94 00000000 744AF884
E55BDEE8 A83591AA 00000001 3D264D3E
1610EAB0 3C977C20 00000000 1610EAB0
3FF5A003 F49DEB6A 00000000 3FF5A003
3002E071 01D6F793 0000001A 002DBB83
A5B53F46 F42AD165 00000000 A5B53F46
0CE140D5 A9422F96 00000000 0CE140D5
BD67E66B 2555DA79 00000005 02BAA20E
958C240D C1937988 00000000 958C240D
D3ECA32D 13E1ADB5 0000000A 0D1BDA1B
50076742 326DAB8A 00000001 1D99BBB8
50644A2C 82E6F999 00000000 50644A2C
97C7E0FF 46C7EA68 00000002 0A380C2F
24E0D5E5 F960E85C 00000000 24E0D5E5
4AA5AB2A 9ED07059 00000000 4AA5AB2A
F8724187 4B93D308 00000003 15B6C86F
EE0D8864 A188EB0E 00000001 4C849D56
DE2DC117 E136FBF7 00000000 DE2DC117
49E53F6F B3DB138B 00000000 49E53F6F
2DBF99BE 31B3B4C0 00000000 2DBF99BE
3A2ED0E8 B30B304D 00000000 3A2ED0E8
8CFBC412 6E516BA6 00000001 1EAA586C
06CAB7E7 10AD83B7 00000000 06CAB7E7
68B6A781 F60C215D 00000000 68B6A781
0BA1A621 AA7F2CD7 00000000 0BA1A621
5727D3D5 4CA05909 00000001 0A877ACC
BF9FB3D7 B54D7C0D 00000001 0A5237CA
8ED9CC3A DE1515AE 00000000 8ED9CC3A
3F101BCC C568CF67 00000000 3F101BCC
9165E5A7 4EE7B162 00000001 427E3445
B18B8F04 0790E2A9 00000017 038731D5
A1F0DC2A 24C337B3 00000004 0EE3FD5E
EE00557D 26311295 00000006 08D9E5FF
0CE4F206 D044676C 00000000 0CE4F206
88F4EE93 9C736ABC 00000000 88F4EE93
F99B02FA B944987F 00000001 40566A7B
B660828F E1DE9445 00000000 B660828F
96C78B06 C56184AA 00000000 96C78B06
924517D0 42C63AD9 00000002 0CB8A21E
2F80C3DD 96974A57 00000000 2F80C3DD
C0939082 C264EA08 00000000 C0939082
8F952B81 140B02F8 00000007 034816B9
255AE048 1F42C85C 00000001 061817EC
94251F29 D69E3092 00000000 94251F29
61F2C431 8086026D 00000000 61F2C431
247B70D8 6B2D0A23 00000000 247B70D8
5928AB61 F5924CB8 00000000 5928AB61
9953F647 B3C1E42E 00000000 9953F647
68CD9228 024F8BA9 0000002D 00D20573
BC02E48A 1724FB9F 00000008 02DB0792
65E5FAF2 DEF6BC04 00000000 65E5FAF2
7A79C26B 8A521609 00000000 7A79C26B
D736926D AC5E6E56 00000001 2AD82417
3D11DFF6 57DE93CC 00000000 3D11DFF6
931B56E8 3FD56BDF 00000002 13707F2A
479F7235 D2ED3E42 00000000 479F7235
323DE1EF 362AF6B2 00000000 323DE1EF
6710731E F9FA9495 00000000 6710731E
71D0AA32 DE69EC08 00000000 71D0AA32
308363FD 399C7523 00000000 308363FD
73691A04 6DFA4ED2 00000001 056ECB32
11630ACC 75C88923 00000000 11630ACC
969AE60E 90DF42FD 00000001 05BBA311
002C6F03 30C79228 00000000 002C6F03
C85443EE 8488A9AA 00000001 43CB9A44
97E82BAA 459E4758 00000002 0CAB9CFA
CB5EC3D0 DE153A54 00000000 CB5EC3D0
6112D8CF E3CDABE5 00000000 6112D8CF
6CDD08FB 68591684 00000001 0483F277
44A9C6A8 75205EB3 00000000 44A9C6A8
030422EF 80186000 00000000 030422EF
9233FB8E BE292CCC 00000000 9233FB8E
C6AAAA58 90E2B306 00000001 35C7F752
4CB368C5 78513B1B 00000000 4CB368C5
2BF64A22 EE6AB493 00000000 2BF64A22
049A099A BAE6204C 00000000 049A099A
C376A153 441C43B0 00000002 3B3E19F3
7F3D4D3C 5E7B5D95 00000001 20C1EFA7
2F487381 4725F7E4 00000000 2F487381
62727AF4 AB31A4B8 00000000 62727AF4
26346BE0 895FB1D0 00000000 26346BE0
A5C2378F AA023D42 00000000 A5C2378F
749C55AB 0FB9A587 00000007 0688CEFA
612A9A55 13B00E71 00000004 126A6091
8DCC6A1C B564C288 00000000 8DCC6A1C
F75A08C2 BF1A5FD2 00000001 383FA8F0
5294D979 402EFBAB 00000001 1265DDCE
856F602B 75ED79B0 00000001 0F81E67B
3B03EC4D 110D19A8 00000003 07DC9F55
73366A95 EE88A9E9 00000000 73366A95
36A9E819 FA86A9AE 00000000 36A9E819
59B8B912 B2524DD9 00000000 59B8B912
193F829E F97E0FCC 00000000 193F829E
8D117ED4 4EA6630E 00000001 3E6B1BC6
5E36BBB2 50DB78F5 00000001 0D5B42BD
55E63C77 4EFDA7CB 00000001 06E894AC
0A57E11C F2AAEA8F 00000000 0A57E11C
38EFB8A7 AEE7B867 00000000 38EFB8A7
CA607F60 50048AEC 00000002 2A576988
B02F053A 9C2EE246 00000001 140022F4
76040608 BEFD26FC 00000000 76040608
EB9B43B8 10424C10 0000000E 07FB1AD8
8C1E9D27 AE0C8FDC 00000000 8C1E9D27
67758A46 9A76ADD8 00000000 67758A46
E1B55178 3AE4E171 00000003 3106AD25
FDEEF027 7869ECA9 00000002 0D1B16D5
A596D25B 2157F130 00000004 20370D9B
2A6BCB75 19AC7CB9 00000001 10BF4EBC
F2A541AD 0B84F799 00000015 00BCF220
B8421D8C DF0E5BFB 00000000 B8421D8C
BB2385CB 5B1A6992 00000002 04EEB2A7
50C358FB ADCB37F5 00000000 50C358FB
E64FB6B5 7ADC7DC3 00000001 6B7338F2
EC351BA5 6DCC0656 00000002 109D0EF9
4C2145C2 BEECA2D5 00000000 4C2145C2
C2115527 C47AAC5F 00000000 C2115527
F7F17788 FE478134 00000000 F7F17788
EFD858C6 74092952 00000002 07C60622
F7BE089C 917771C4 00000001 664696D8
A6EACE3E 1A12B39F 00000006 0A7A9884
8A5FC8FA C6CBBD86 00000000 8A5FC8FA
82C61042 615DD985 00000001 216836BD
EAC5AD0C 0F84AD1B 0000000F 01FF8877
501926A0 F0062F5D 00000000 501926A0
64E97B17 A0131AEA 00000000 64E97B17
F39B7372 161F7ED9 0000000B 0041001F
1ED98D3D 2BC1ACB6 00000000 1ED98D3D
F1B379BF C03F89BF 00000001 3173F000
2318567E 58ECC639 00000000 2318567E
37A42FE6 7FBF5B91 00000000 37A42FE6
B64620F7 6B24C009 00000001 4B2160EE
F9CCBDCC 68E8B3C9 00000002 27FB563A
564CCAD0 10F67266 00000005 017C8ED2
08932A7C A6B2DB7A 00000000 08932A7C
AACEBC22 B4162123 00000000 AACEBC22
476E57BB 37B281A7 00000001 0FBBD614
1F999357 07F213C2 00000003 07C35811
DA5D5DFC 3063E0B0 00000004 18CDDB3C
735E9C0F E224476B 00000000 735E9C0F
41F0D809 2EA6965C 00000001 134A41AD
B8BF678E DCA8FEDC 00000000 B8BF678E
820FE76F 8A3EA4B9 00000000 820FE76F
838DA8E9 481D657B 00000001 3B70436E
2EE4BFCC ED9D5F3B 00000000 2EE4BFCC
B075C4C9 5AD2B705 00000001 55A30DC4
D63AE69D E3DAC192 00000000 D63AE69D
0E7CE083 C9B8D9A0 00000000 0E7CE083
134E5FB8 8D7B2540 00000000 134E5FB8
F405EA5E 579D9CCC 00000002 44CAB0C6
02879C92 20A64F83 00000000 02879C92
48FD5E37 012558EB 0000003F 00CC7C62
FA5B7210 7F48A372 00000001 7B12CE9E
B88A16AE 115D929E 0000000A 0AE25C82
4DD7AD15 2D6EB816 00000001 2068F4FF
5AD88313 101E9041 00000005 0A3FB1CE
8CEA9648 3B6CAA81 00000002 16114146
6BAB61C1 CFB00C10 00000000 6BAB61C1
65852DE6 A9E6EFD8 00000000 65852DE6
20D820DF 9D326B5C 00000000 20D820DF
B281F385 2C8E1337 00000004 0049A6A9
62FBB2CB A3FE6B81 00000000 62FBB2CB
A152D9AC EFC3FC0B 00000000 A152D9AC
E6A6BDD6 0C4CF0F3 00000012 093DCCC0
CE902301 DFFED8CF 00000000 CE902301
793FEA61 4527B56B 00000001 341834F6
4D6182FC 7FF4EE5C 00000000 4D6182FC
1A1C94E5 B21BC1D6 00000000 1A1C94E5
31E5D6B6 DEDC1F8F 00000000 31E5D6B6
14FB2787 75017D34 00000000 14FB2787
DAD1CAC0 6C791EAD 00000002 01DF8D66
E3421161 F2003806 00000000 E3421161
48E15804 EEA8AF96 00000000 48E15804
014FF758 859ADF83 00000000 014FF758
CEB8863E F289A5B8 00000000 CEB8863E
98D4DC5A D27B7607 00000000 98D4DC5A
CCF48B74 C687F215 00000001 066C995F
4C563EB8 320F389B 00000001 1A47061D
ACE27B33 B51ACCFE 00000000 ACE27B33
C65C78F9 B5D2DCFF 00000001 10899BFA
F90A3B46 41197FB2 00000003 35BDBC30
391C3911 0BACBEC8 00000004 0A693DF1
686801B7 B2D55A18 00000000 686801B7
535A7480 16DDB59E 00000003 0EC153A6
DF84EEF7 05E1B4EF 00000026 0004137D
B43A8B8C 33C9050B 00000003 18DF7C6B
10216CFE 193E7968 00000000 10216CFE
286FF237 CCC5B9BC 00000000 286FF237
726FAC35 D9F572C4 00000000 726FAC35
CD504F6A 92416606 00000001 3B0EE964
DD131B37 20DCE913 00000006 17E5A4C5
60EE7F85 237A80FB 00000002 19F97D8F
42C691CC 6C112486 00000000 42C691CC
9A772516 AD8D1F1C 00000000 9A772516
9404F480 3B86EC10 00000002 1CF71C60
B96DC3AD 67FE25BE 00000001 516F9DEF
E77ACAEE 830F15E2 00000001 646BB50C
D0E472A7 DCA3E1BD 00000000 D0E472A7
935CDA2D CD11D5BA 00000000 935CDA2D
444813C8 753E2EEC 00000000 444813C8
EFCF0675 AB3EB633 00000001 44905042
C6838BF0 6594BE40 00000001 60EECDB0
D02073D0 D825310F 00000000 D02073D0
D94BA22A 358783BD 00000004 032D9336
109036FE 52969C10 00000000 109036FE
977B8D18 CAB12BCC 00000000 977B8D18
04E79072 85868ABB 00000000 04E79072
0EB429F0 92A82887 00000000 0EB429F0
873DBCD1 3A55C1BB 00000002 1292395B
5655D25D 474B8E89 00000001 0F0A43D4
991CB23E 19DD4D03 00000005 17CA312F
72A4F657 0420781D 0000001B 03384B48
495B0823 A8A848A3 00000000 495B0823
9B00DF42 EBBE3D17 00000000 9B00DF42
24B06E17 06239EC0 00000005 05FE5457
42517B50 3AF5C083 00000001 075BBACD
36C74493 99845409 00000000 36C74493
2DA06099 59BDAD3D 00000000 2DA06099
3D387DF9 98AD8E72 00000000 3D387DF9
B2E6B142 D893F908 00000000 B2E6B142
93794B34 1327F68C 00000007 0D618D60
0510DC45 6224E1B0 00000000 0510DC45
4770B315 A066410E 00000000 4770B315
6EE91D10 0613C7E2 00000012 01850F2C
856E34B4 62E8C6ED 00000001 22856DC7
7A612113 F14625F4 00000000 7A612113
1388E2A8 6A65ECEA 00000000 1388E2A8
109E281A B6F399C9 00000000 109E281A
9DD0A2E8 BB60E97B 00000000 9DD0A2E8
61F521BA F9723A16 00000000 61F521BA
E4909BB8 0D4C0430 00000011 02845488
E31FDD45 83BBC8BE 00000001 5F641487
57FAFE03 878B5B25 00000000 57FAFE03
B65DD8E4 A4177C24 00000001 12465CC0
6CC33AE2 112BD7CA 00000006 05BC2C26
BC8C65CB 44AC1E05 00000002 333429C1
56C17E39 73A40411 00000000 56C17E39
EED8CADA F7230881 00000000 EED8CADA
4B8F99E2 B8A3667C 00000000 4B8F99E2
